date,exalus,exjpus,exukus
12-Apr-07,1.2083,118.99,0.5058
13-Apr-07,1.2011,119.27,0.5043
16-Apr-07,1.2009,119.84,0.5023
17-Apr-07,1.1952,118.96,0.4985
18-Apr-07,1.1972,118.27,0.499
19-Apr-07,1.1967,118.36,0.4993
20-Apr-07,1.1957,118.81,0.4988
23-Apr-07,1.1992,118.47,0.4996
24-Apr-07,1.2071,118.52,0.4993
25-Apr-07,1.2,118.62,0.499
26-Apr-07,1.2115,119.5,0.5024
27-Apr-07,1.2032,119.59,0.5004
30-Apr-07,1.2011,119.44,0.5
1-May-07,1.2067,119.77,0.5002
2-May-07,1.2126,120.05,0.5023
3-May-07,1.2134,120.33,0.5031
4-May-07,1.2185,120.16,0.5017
7-May-07,1.2115,119.96,0.5014
8-May-07,1.2082,119.89,0.5025
9-May-07,1.207,119.8,0.5009
10-May-07,1.2019,120.37,0.5042
11-May-07,1.2011,120.19,0.5044
14-May-07,1.2,120.37,0.505
15-May-07,1.1979,120.22,0.5035
16-May-07,1.2124,120.74,0.5057
17-May-07,1.2167,121.3,0.5064
18-May-07,1.2121,121.09,0.5062
21-May-07,1.2195,121.57,0.5077
22-May-07,1.2176,121.47,0.5059
23-May-07,1.2127,121.52,0.503
24-May-07,1.2185,121.46,0.5037
25-May-07,1.221,121.72,0.5039
28-May-07,,,
29-May-07,1.2192,121.79,0.5047
30-May-07,1.2165,121.48,0.5064
31-May-07,1.2089,121.76,0.5051
1-Jun-07,1.2029,122.1,0.5049
4-Jun-07,1.1989,121.72,0.502
5-Jun-07,1.1946,121.49,0.5015
6-Jun-07,1.1893,121.08,0.5021
7-Jun-07,1.1839,121.34,0.5051
8-Jun-07,1.1867,121.62,0.5087
11-Jun-07,1.1868,121.78,0.508
12-Jun-07,1.185,121.76,0.5063
13-Jun-07,1.1902,122.37,0.5069
14-Jun-07,1.1977,122.97,0.5077
15-Jun-07,1.1905,123.55,0.5059
18-Jun-07,1.1875,123.67,0.5045
19-Jun-07,1.182,123.39,0.5029
20-Jun-07,1.1823,123.6,0.5016
21-Jun-07,1.1809,123.68,0.5019
22-Jun-07,1.179,124.09,0.5006
25-Jun-07,1.1792,123.84,0.501
26-Jun-07,1.1801,123.49,0.5001
27-Jun-07,1.194,122.52,0.5009
28-Jun-07,1.1819,123.01,0.4995
29-Jun-07,1.1777,123.39,0.4984
2-Jul-07,1.1633,122.32,0.496
3-Jul-07,1.1705,122.4,0.4958
4-Jul-07,,,
5-Jul-07,1.1681,122.82,0.4972
6-Jul-07,1.167,123.27,0.497
9-Jul-07,1.1621,123.34,0.4959
10-Jul-07,1.1598,122.19,0.4939
11-Jul-07,1.1609,122.13,0.4921
12-Jul-07,1.1577,122.5,0.4929
13-Jul-07,1.151,121.99,0.4915
16-Jul-07,1.1465,121.9,0.4908
17-Jul-07,1.1452,122.36,0.4889
18-Jul-07,1.1392,121.83,0.487
19-Jul-07,1.1369,122.06,0.488
20-Jul-07,1.1369,121.15,0.4862
23-Jul-07,1.1319,121.31,0.4858
24-Jul-07,1.1311,120.57,0.4848
25-Jul-07,1.1328,120.33,0.4875
26-Jul-07,1.139,119.14,0.4881
27-Jul-07,1.1682,118.56,0.4929
30-Jul-07,1.1752,118.41,0.4941
31-Jul-07,1.1636,119.13,0.4911
1-Aug-07,1.1714,118.71,0.4924
2-Aug-07,1.1635,119.35,0.4915
3-Aug-07,1.1665,118.43,0.4896
6-Aug-07,1.1666,118.04,0.4928
7-Aug-07,1.1705,118.48,0.495
8-Aug-07,1.1604,119.76,0.491
9-Aug-07,1.1707,118.69,0.4933
10-Aug-07,1.1827,118,0.4946
13-Aug-07,1.1862,118.47,0.4969
14-Aug-07,1.1927,118.21,0.5
15-Aug-07,1.2132,117.19,0.5019
16-Aug-07,1.2723,114.03,0.5043
17-Aug-07,1.2679,113.81,0.5043
20-Aug-07,1.2492,114.49,0.5043
21-Aug-07,1.25,114.42,0.5047
22-Aug-07,1.2433,114.95,0.5021
23-Aug-07,1.2294,115.81,0.4991
24-Aug-07,1.2133,116.12,0.4975
27-Aug-07,1.2066,116.05,0.4967
28-Aug-07,1.2185,114.7,0.4984
29-Aug-07,1.221,115.52,0.4955
30-Aug-07,1.222,115.81,0.496
31-Aug-07,1.2259,115.83,0.4959
3-Sep-07,1.2259,115.83,0.4959
4-Sep-07,1.2129,116.21,0.4973
5-Sep-07,1.2129,115.15,0.4945
6-Sep-07,1.2085,115.33,0.494
7-Sep-07,1.2108,113.57,0.493
10-Sep-07,1.2139,113.43,0.4929
11-Sep-07,1.2034,113.97,0.4922
12-Sep-07,1.1903,114.24,0.4923
13-Sep-07,1.1912,115.37,0.4931
14-Sep-07,1.1884,115.31,0.4983
17-Sep-07,1.2008,114.93,0.502
18-Sep-07,1.1957,115.75,0.5007
19-Sep-07,1.1689,116.21,0.5004
20-Sep-07,1.1573,114.18,0.4967
21-Sep-07,1.1561,115.6,0.4949
24-Sep-07,1.1535,114.92,0.4945
25-Sep-07,1.1506,114.48,0.4958
26-Sep-07,1.143,115.66,0.4961
27-Sep-07,1.1395,115.76,0.4942
28-Sep-07,1.1293,114.97,0.4905
1-Oct-07,1.1197,115.91,0.4893
2-Oct-07,1.1305,115.83,0.4898
3-Oct-07,1.1259,116.74,0.4909
4-Oct-07,1.1257,116.59,0.4904
5-Oct-07,1.1114,116.83,0.4893
8-Oct-07,1.1114,116.83,0.4893
9-Oct-07,1.1142,116.98,0.4919
10-Oct-07,1.1121,117.17,0.4894
11-Oct-07,1.1058,117.71,0.4916
12-Oct-07,1.106,117.5,0.4916
15-Oct-07,1.1096,117.37,0.4897
16-Oct-07,1.1287,116.61,0.492
17-Oct-07,1.1183,116.62,0.4905
18-Oct-07,1.1177,115.64,0.4888
19-Oct-07,1.1192,115.15,0.4882
22-Oct-07,1.1383,114.07,0.4931
23-Oct-07,1.1182,114.65,0.4879
24-Oct-07,1.1115,113.94,0.488
25-Oct-07,1.1039,114.09,0.4882
26-Oct-07,1.0913,114.01,0.4875
29-Oct-07,1.0857,114.69,0.4852
30-Oct-07,1.0887,114.72,0.4838
31-Oct-07,1.0786,115.27,0.4813
1-Nov-07,1.0886,114.87,0.4804
2-Nov-07,1.0893,114.74,0.4803
5-Nov-07,1.0874,114.54,0.4808
6-Nov-07,1.0807,114.51,0.4794
7-Nov-07,1.0673,113.29,0.4752
8-Nov-07,1.0792,112.66,0.4738
9-Nov-07,1.0935,110.9,0.4782
12-Nov-07,,,
13-Nov-07,1.1245,110.31,0.4824
14-Nov-07,1.1109,111.38,0.4858
15-Nov-07,1.121,110.78,0.4882
16-Nov-07,1.1225,111.05,0.4883
19-Nov-07,1.1319,110.05,0.4883
20-Nov-07,1.1269,110.05,0.4842
21-Nov-07,1.1497,108.54,0.4858
22-Nov-07,1.1497,108.54,0.4858
23-Nov-07,1.1436,108.17,0.4863
26-Nov-07,1.1392,108.17,0.4835
27-Nov-07,1.1436,108.64,0.4842
28-Nov-07,1.1342,110.38,0.4834
29-Nov-07,1.1325,109.94,0.4844
30-Nov-07,1.1302,111.02,0.4862
3-Dec-07,1.1328,110.44,0.4841
4-Dec-07,1.146,109.68,0.486
5-Dec-07,1.1482,110.85,0.4929
6-Dec-07,1.1453,111.05,0.4929
7-Dec-07,1.1355,111.72,0.4929
10-Dec-07,1.1326,111.6,0.4888
11-Dec-07,1.1278,111.77,0.4905
12-Dec-07,1.1291,112.36,0.4879
13-Dec-07,1.1435,112.26,0.4903
14-Dec-07,1.1601,113.35,0.4951
17-Dec-07,1.1669,113.2,0.4958
18-Dec-07,1.1686,113.17,0.4965
19-Dec-07,1.1673,113.44,0.5017
20-Dec-07,1.1659,112.97,0.5045
21-Dec-07,1.1551,113.95,0.5042
24-Dec-07,1.1488,114.45,0.5057
25-Dec-07,,,
26-Dec-07,1.145,114.08,0.5042
27-Dec-07,1.1399,114,0.5023
28-Dec-07,1.1442,112.93,0.5018
31-Dec-07,1.1395,111.71,0.504
1-Jan-08,,,
2-Jan-08,1.1348,109.7,0.5044
3-Jan-08,1.1339,109.58,0.5068
4-Jan-08,1.1413,108.38,0.5061
7-Jan-08,1.1478,109.1,0.5075
8-Jan-08,1.1348,109.29,0.5068
9-Jan-08,1.1362,109.4,0.5111
10-Jan-08,1.1247,109.38,0.5111
11-Jan-08,1.1202,109.11,0.5104
14-Jan-08,1.1135,108.18,0.5106
15-Jan-08,1.1268,107.07,0.5084
16-Jan-08,1.139,107.27,0.5092
17-Jan-08,1.1329,107.01,0.5065
18-Jan-08,1.1417,106.82,0.5121
21-Jan-08,,,
22-Jan-08,1.1515,106.76,0.5108
23-Jan-08,1.1555,105.42,0.5124
24-Jan-08,1.1377,106.68,0.5068
25-Jan-08,1.1342,107.31,0.505
28-Jan-08,1.1321,106.65,0.5036
29-Jan-08,1.1242,107.08,0.5036
30-Jan-08,1.1245,107.25,0.503
31-Jan-08,1.1151,106.74,0.5026
1-Feb-08,1.1068,106.3,0.5079
4-Feb-08,1.1,106.73,0.5056
5-Feb-08,1.1115,106.94,0.5095
6-Feb-08,1.1132,106.75,0.5101
7-Feb-08,1.1183,106.82,0.5149
8-Feb-08,1.1179,107.34,0.5135
11-Feb-08,1.1078,106.64,0.5132
12-Feb-08,1.104,107.42,0.5096
13-Feb-08,1.1193,108.15,0.5097
14-Feb-08,1.1069,107.97,0.5074
15-Feb-08,1.1027,107.67,0.5099
18-Feb-08,,,
19-Feb-08,1.0866,107.5,0.5125
20-Feb-08,1.0931,107.97,0.5153
21-Feb-08,1.0862,107.6,0.5098
22-Feb-08,1.0864,106.98,0.5084
25-Feb-08,1.0832,107.88,0.5084
26-Feb-08,1.0762,107.73,0.5064
27-Feb-08,1.0619,106.38,0.5019
28-Feb-08,1.0567,105.64,0.503
29-Feb-08,1.0672,104.19,0.5034
3-Mar-08,1.0628,103.57,0.5038
4-Mar-08,1.0838,102.67,0.5037
5-Mar-08,1.0731,103.99,0.5015
6-Mar-08,1.0733,103.1,0.4982
7-Mar-08,1.0772,102.69,0.4968
10-Mar-08,1.0897,101.8,0.4959
11-Mar-08,1.0812,102.87,0.499
12-Mar-08,1.0727,102.38,0.4948
13-Mar-08,1.0626,100.58,0.4923
14-Mar-08,1.0671,100.2,0.4928
17-Mar-08,1.0889,96.88,0.4998
18-Mar-08,1.0786,98.23,0.4947
19-Mar-08,1.0853,99.34,0.5036
20-Mar-08,1.1163,98.79,0.5045
21-Mar-08,1.1091,99.4,0.5044
24-Mar-08,1.1035,100.77,0.5037
25-Mar-08,1.0946,100.07,0.5001
26-Mar-08,1.0874,99.12,0.4995
27-Mar-08,1.0867,99.87,0.4976
28-Mar-08,1.0884,99.71,0.5028
31-Mar-08,1.0951,99.85,0.5037
1-Apr-08,1.1029,101.77,0.5057
2-Apr-08,1.0948,102.77,0.5044
3-Apr-08,1.0927,102.21,0.501
4-Apr-08,1.0853,101.75,0.5013
7-Apr-08,1.0783,102.62,0.5037
8-Apr-08,1.0778,102.55,0.5079
9-Apr-08,1.0772,101.83,0.5069
10-Apr-08,1.0725,101.71,0.5065
11-Apr-08,1.0764,101.09,0.5074
14-Apr-08,1.0835,100.87,0.5046
15-Apr-08,1.0817,101.33,0.5095
16-Apr-08,1.0643,101.4,0.5062
17-Apr-08,1.0672,102.22,0.5023
18-Apr-08,1.076,104.56,0.5009
21-Apr-08,1.0618,103.38,0.5047
22-Apr-08,1.0573,102.7,0.5002
23-Apr-08,1.054,103.55,0.5054
24-Apr-08,1.0644,104.2,0.5072
25-Apr-08,1.0718,104.17,0.5042
28-Apr-08,1.0644,104.3,0.5023
29-Apr-08,1.0699,103.4,0.5064
30-Apr-08,1.0617,104.53,0.5039
1-May-08,1.0709,104.04,0.5064
2-May-08,1.0677,105.33,0.5062
5-May-08,1.0578,105.12,0.5082
6-May-08,1.0547,104.54,0.5064
7-May-08,1.0609,105.28,0.5122
8-May-08,1.0604,103.87,0.5117
9-May-08,1.0619,103.01,0.5132
12-May-08,1.0563,103.83,0.5098
13-May-08,1.0616,104.41,0.5136
14-May-08,1.0697,105.2,0.5141
15-May-08,1.0621,104.61,0.5131
16-May-08,1.0482,103.86,0.5107
19-May-08,1.0491,104.55,0.5136
20-May-08,1.0418,103.66,0.5075
21-May-08,1.0369,103.34,0.5084
22-May-08,1.0469,104.03,0.5054
23-May-08,1.0408,103.22,0.5046
26-May-08,,,
27-May-08,1.043,103.98,0.5063
28-May-08,1.0399,104.69,0.5049
29-May-08,1.0477,105.52,0.5061
30-May-08,1.047,105.46,0.5052
2-Jun-08,1.0473,104.41,0.5085
3-Jun-08,1.0477,105.29,0.5089
4-Jun-08,1.0411,104.99,0.5116
5-Jun-08,1.0453,106,0.5112
6-Jun-08,1.0413,105.33,0.5077
9-Jun-08,1.0501,106.06,0.5061
10-Jun-08,1.0584,107.19,0.5117
11-Jun-08,1.0541,106.77,0.509
12-Jun-08,1.0704,107.94,0.5137
13-Jun-08,1.065,107.92,0.5129
16-Jun-08,1.0634,108.19,0.5092
17-Jun-08,1.0607,108.03,0.5117
18-Jun-08,1.0592,108.05,0.511
19-Jun-08,1.0527,107.95,0.5069
20-Jun-08,1.0482,107.42,0.5067
23-Jun-08,1.0519,107.89,0.51
24-Jun-08,1.0446,107.76,0.5074
25-Jun-08,1.0482,108.29,0.5083
26-Jun-08,1.0446,107.29,0.5032
27-Jun-08,1.0406,106.28,0.5016
30-Jun-08,1.0458,106.17,0.5024
1-Jul-08,1.0488,105.73,0.5018
2-Jul-08,1.038,105.87,0.5019
3-Jul-08,1.0412,106.79,0.5044
4-Jul-08,,,
7-Jul-08,1.0492,107.55,0.5077
8-Jul-08,1.049,107.35,0.508
9-Jul-08,1.0433,107.12,0.5047
10-Jul-08,1.0394,107.03,0.5056
11-Jul-08,1.0337,106.14,0.5026
14-Jul-08,1.0287,106.18,0.5019
15-Jul-08,1.0207,104.78,0.4991
16-Jul-08,1.0245,104.64,0.5001
17-Jul-08,1.0256,105.82,0.4991
18-Jul-08,1.028,106.75,0.5004
21-Jul-08,1.0257,106.74,0.5005
22-Jul-08,1.0293,107.11,0.5015
23-Jul-08,1.0378,107.68,0.4995
24-Jul-08,1.0449,107.62,0.5042
25-Jul-08,1.0458,107.89,0.503
28-Jul-08,1.0448,107.49,0.5014
29-Jul-08,1.0517,108.19,0.5049
30-Jul-08,1.06,108.17,0.5048
31-Jul-08,1.0621,108.1,0.5049
1-Aug-08,1.0733,107.59,0.5065
4-Aug-08,1.0754,108.23,0.51
5-Aug-08,1.0921,108.2,0.512
6-Aug-08,1.1016,109.39,0.5134
7-Aug-08,1.1014,109.44,0.5144
8-Aug-08,1.1217,110.09,0.521
11-Aug-08,1.1275,110.08,0.5224
12-Aug-08,1.1419,109.78,0.5262
13-Aug-08,1.1527,108.71,0.5353
14-Aug-08,1.1482,109.75,0.5343
15-Aug-08,1.1526,110.48,0.5362
18-Aug-08,1.1478,110.07,0.5355
19-Aug-08,1.1481,109.68,0.536
20-Aug-08,1.1478,109.98,0.5375
21-Aug-08,1.1383,108.35,0.5331
22-Aug-08,1.1509,109.88,0.5393
25-Aug-08,1.1526,109.11,0.538
26-Aug-08,1.1681,109.83,0.5439
27-Aug-08,1.1692,109.72,0.5459
28-Aug-08,1.1604,109.56,0.5475
29-Aug-08,1.1678,108.69,0.5498
1-Sep-08,,,
2-Sep-08,1.1962,108.85,0.5601
3-Sep-08,1.1973,108.18,0.562
4-Sep-08,1.2051,107.76,0.5653
5-Sep-08,1.2335,106.96,0.5654
8-Sep-08,1.2268,107.91,0.57
9-Sep-08,1.2375,107.1,0.5659
10-Sep-08,1.2444,107.86,0.5699
11-Sep-08,1.2534,106.66,0.5715
12-Sep-08,1.224,107.51,0.5588
15-Sep-08,1.2376,105.67,0.5594
16-Sep-08,1.2596,105.11,0.5617
17-Sep-08,1.277,104.71,0.5588
18-Sep-08,1.2517,104.85,0.5499
19-Sep-08,1.2066,107.18,0.5465
22-Sep-08,1.1847,106.35,0.541
23-Sep-08,1.1926,105.8,0.5389
24-Sep-08,1.1953,106.03,0.5405
25-Sep-08,1.1962,106.48,0.5433
26-Sep-08,1.206,106.06,0.5435
29-Sep-08,1.2308,105.1,0.5542
30-Sep-08,1.2652,105.94,0.5617
1-Oct-08,1.2599,106.06,0.5617
2-Oct-08,1.287,105.3,0.5664
3-Oct-08,1.2903,105.76,0.5637
6-Oct-08,1.4008,101.26,0.5754
7-Oct-08,1.3858,102.3,0.5684
8-Oct-08,1.4948,99.73,0.5777
9-Oct-08,1.4255,100.67,0.5806
10-Oct-08,1.5312,99.44,0.587
13-Oct-08,,,
14-Oct-08,1.4176,102.17,0.572
15-Oct-08,1.4635,101.47,0.5737
16-Oct-08,1.4908,100.46,0.5799
17-Oct-08,1.4478,101.4,0.5778
20-Oct-08,1.4349,101.74,0.5836
21-Oct-08,1.4678,100.43,0.5939
22-Oct-08,1.493,98.63,0.6183
23-Oct-08,1.5022,97.6,0.618
24-Oct-08,1.6221,92.64,0.6398
27-Oct-08,1.6466,93.28,0.6463
28-Oct-08,1.5995,95.68,0.6414
29-Oct-08,1.4963,97.48,0.6136
30-Oct-08,1.4937,97.47,0.6146
31-Oct-08,1.5211,98.28,0.6186
3-Nov-08,1.4656,98.95,0.6307
4-Nov-08,1.4276,100.48,0.6213
5-Nov-08,1.4343,98.95,0.619
6-Nov-08,1.4728,98.04,0.6324
7-Nov-08,1.4868,98.15,0.6334
10-Nov-08,1.4804,97.96,0.6394
11-Nov-08,,,
12-Nov-08,1.5506,95.54,0.6661
13-Nov-08,1.562,95.95,0.6757
14-Nov-08,1.509,96.66,0.6729
17-Nov-08,1.5239,97.03,0.6653
18-Nov-08,1.5209,97.38,0.6648
19-Nov-08,1.5382,96.75,0.6625
20-Nov-08,1.6152,94.98,0.6762
21-Nov-08,1.599,95.42,0.6749
24-Nov-08,1.5382,96.69,0.6589
25-Nov-08,1.5413,95.53,0.6515
26-Nov-08,1.5456,95.46,0.6571
27-Nov-08,,,
28-Nov-08,1.5277,95.46,0.6516
1-Dec-08,1.5511,93.71,0.6739
2-Dec-08,1.5521,93.64,0.6689
3-Dec-08,1.5427,93.25,0.6765
4-Dec-08,1.5321,92.78,0.6761
5-Dec-08,1.5765,92.18,0.6847
8-Dec-08,1.5051,92.77,0.6743
9-Dec-08,1.5152,92.44,0.6768
10-Dec-08,1.5117,92.94,0.6743
11-Dec-08,1.4751,91.96,0.6688
12-Dec-08,1.5198,91.26,0.6723
15-Dec-08,1.4896,90.68,0.6545
16-Dec-08,1.476,89.98,0.6527
17-Dec-08,1.4353,87.84,0.647
18-Dec-08,1.4316,89.81,0.6621
19-Dec-08,1.4693,89.48,0.6732
22-Dec-08,1.4637,90.07,0.6754
23-Dec-08,1.4697,90.57,0.6775
24-Dec-08,1.465,90.68,0.6815
25-Dec-08,,,
26-Dec-08,1.4676,90.65,0.6803
29-Dec-08,1.4388,90.2,0.6854
30-Dec-08,1.448,90.37,0.6947
31-Dec-08,1.432,90.79,0.684
1-Jan-09,,,
2-Jan-09,1.4118,91.12,0.6887
5-Jan-09,1.3994,93.2,0.6848
6-Jan-09,1.3914,94.2,0.6767
7-Jan-09,1.3866,92.7,0.6556
8-Jan-09,1.4142,91.15,0.6583
9-Jan-09,1.4158,90.25,0.6562
12-Jan-09,1.4676,88.92,0.6744
13-Jan-09,1.4981,89.65,0.6883
14-Jan-09,1.506,89.28,0.6841
15-Jan-09,1.5249,89.59,0.6848
16-Jan-09,1.5015,90.29,0.6786
19-Jan-09,,,
20-Jan-09,1.5211,90.19,0.7131
21-Jan-09,1.5396,87.8,0.7284
22-Jan-09,1.5281,88.64,0.7225
23-Jan-09,1.5333,88.72,0.7322
26-Jan-09,1.5129,89.25,0.7163
27-Jan-09,1.5147,88.99,0.7068
28-Jan-09,1.4928,88.87,0.6985
29-Jan-09,1.5267,89.77,0.7012
30-Jan-09,1.5674,89.83,0.6938
2-Feb-09,1.5823,89.86,0.7028
3-Feb-09,1.5442,89.09,0.6947
4-Feb-09,1.5387,89.53,0.691
5-Feb-09,1.5293,91.01,0.6834
6-Feb-09,1.4892,91.95,0.6768
9-Feb-09,1.4633,91.47,0.6695
10-Feb-09,1.5177,90.65,0.6847
11-Feb-09,1.527,90.66,0.696
12-Feb-09,1.5368,90.55,0.7019
13-Feb-09,1.5163,91.84,0.6934
16-Feb-09,,,
17-Feb-09,1.5659,92.17,0.703
18-Feb-09,1.5662,93.81,0.7025
19-Feb-09,1.5504,94.09,0.699
20-Feb-09,1.5579,93.87,0.6977
23-Feb-09,1.5489,94.63,0.6871
24-Feb-09,1.5555,96.6,0.6941
25-Feb-09,1.5442,97.33,0.701
26-Feb-09,1.53,98.55,0.6973
27-Feb-09,1.5579,97.74,0.7005
2-Mar-09,1.587,97.17,0.7148
3-Mar-09,1.5654,98.16,0.7126
4-Mar-09,1.5387,99.34,0.7071
5-Mar-09,1.5605,98.32,0.708
6-Mar-09,1.5605,97.88,0.7087
9-Mar-09,1.5845,98.87,0.7269
10-Mar-09,1.5449,98.39,0.7225
11-Mar-09,1.5392,97.74,0.7257
12-Mar-09,1.5449,97.86,0.7241
13-Mar-09,1.5207,98.04,0.7157
16-Mar-09,1.5126,98.17,0.7097
17-Mar-09,1.5172,98.85,0.7134
18-Mar-09,1.5177,98.08,0.7156
19-Mar-09,1.4436,93.85,0.6857
20-Mar-09,1.451,96.18,0.6928
23-Mar-09,1.4298,97.3,0.6898
24-Mar-09,1.4251,97.86,0.6789
25-Mar-09,1.4267,97.7,0.6856
26-Mar-09,1.4241,98.47,0.6898
27-Mar-09,1.4397,97.99,0.6981
30-Mar-09,1.4732,97.44,0.7068
31-Mar-09,1.444,99.15,0.6993
1-Apr-09,1.4407,98.93,0.6943
2-Apr-09,1.3949,99.48,0.6803
3-Apr-09,1.4079,99.94,0.6756
6-Apr-09,1.4083,100.65,0.6797
7-Apr-09,1.3966,100.71,0.6782
8-Apr-09,1.4065,99.95,0.6806
9-Apr-09,1.3951,100.43,0.6839
10-Apr-09,1.391,100.3,0.6833
13-Apr-09,1.3721,100.12,0.6743
14-Apr-09,1.3725,99.08,0.6708
15-Apr-09,1.3835,99.37,0.6671
16-Apr-09,1.3887,99.29,0.6707
17-Apr-09,1.3881,99.21,0.6767
20-Apr-09,1.4245,98.29,0.6881
21-Apr-09,1.4094,98.6,0.6808
22-Apr-09,1.4067,98.14,0.6898
23-Apr-09,1.4075,97.88,0.6833
24-Apr-09,1.385,97.08,0.6804
27-Apr-09,1.3972,96.57,0.6813
28-Apr-09,1.4198,96.49,0.6846
29-Apr-09,1.3759,96.97,0.6756
30-Apr-09,1.3667,98.76,0.6757
1-May-09,1.3717,99.24,0.672
4-May-09,1.3535,99.12,0.6673
5-May-09,1.3448,98.76,0.6623
6-May-09,1.3392,98.6,0.6639
7-May-09,1.3194,99,0.6658
8-May-09,1.3142,99.01,0.6627
11-May-09,1.3134,97.45,0.6603
12-May-09,1.3098,96.59,0.6562
13-May-09,1.321,95.75,0.6594
14-May-09,1.3205,95.62,0.6581
15-May-09,1.3287,94.89,0.6569
18-May-09,1.3165,96.05,0.6532
19-May-09,1.2918,96.1,0.6451
20-May-09,1.287,95.16,0.6382
21-May-09,1.2915,94.97,0.6344
22-May-09,1.2734,94.45,0.6292
25-May-09,,,
26-May-09,1.2752,94.81,0.6274
27-May-09,1.27,95.01,0.6224
28-May-09,1.2721,96.76,0.6267
29-May-09,1.2511,95.55,0.6188
1-Jun-09,1.2344,96.53,0.608
2-Jun-09,1.2204,95.72,0.6055
3-Jun-09,1.2341,95.72,0.6096
4-Jun-09,1.2516,96.37,0.6183
5-Jun-09,1.2481,98.18,0.6243
8-Jun-09,1.2737,98.56,0.6259
9-Jun-09,1.2531,97.6,0.6147
10-Jun-09,1.2433,98.13,0.6122
11-Jun-09,1.2203,97.83,0.6043
12-Jun-09,1.2297,98.17,0.6052
15-Jun-09,1.2626,98.03,0.6147
16-Jun-09,1.25,96.26,0.6081
17-Jun-09,1.2679,95.65,0.6138
18-Jun-09,1.2441,96.36,0.6109
19-Jun-09,1.2329,96.15,0.6047
22-Jun-09,1.2665,95.9,0.6119
23-Jun-09,1.2657,95.32,0.6118
24-Jun-09,1.2456,95.38,0.6066
25-Jun-09,1.2516,96.21,0.6121
26-Jun-09,1.2418,95.19,0.6061
29-Jun-09,1.2398,95.84,0.6049
30-Jun-09,1.2415,96.42,0.6078
1-Jul-09,1.2338,96.41,0.6052
2-Jul-09,1.2582,95.9,0.6098
3-Jul-09,1.2522,95.95,0.6121
6-Jul-09,1.2623,95,0.6161
7-Jul-09,1.2558,95.11,0.6189
8-Jul-09,1.2853,92.9,0.6239
9-Jul-09,1.2765,92.79,0.6135
10-Jul-09,1.2902,92.33,0.6179
13-Jul-09,1.2809,92.74,0.6181
14-Jul-09,1.2666,93.03,0.6137
15-Jul-09,1.2436,94.09,0.6083
16-Jul-09,1.247,93.59,0.6091
17-Jul-09,1.248,94.08,0.6124
20-Jul-09,1.2299,94.52,0.6063
21-Jul-09,1.2311,93.36,0.6091
22-Jul-09,1.2253,93.77,0.6083
23-Jul-09,1.2186,94.75,0.6038
24-Jul-09,1.2252,94.86,0.6086
27-Jul-09,1.2177,95.32,0.6066
28-Jul-09,1.2067,94.6,0.6069
29-Jul-09,1.2249,95.13,0.6105
30-Jul-09,1.2089,95.67,0.6067
31-Jul-09,1.1992,94.54,0.5983
3-Aug-09,1.1865,95.23,0.5898
4-Aug-09,1.1874,95.41,0.5906
5-Aug-09,1.1927,94.98,0.589
6-Aug-09,1.1909,95.56,0.5962
7-Aug-09,1.1946,97.65,0.5999
10-Aug-09,1.1937,97.23,0.6065
11-Aug-09,1.2054,95.94,0.606
12-Aug-09,1.2,96.16,0.6047
13-Aug-09,1.191,95.46,0.6031
14-Aug-09,1.2015,94.64,0.605
17-Aug-09,1.2145,94.33,0.6126
18-Aug-09,1.2194,94.72,0.6091
19-Aug-09,1.2058,93.87,0.604
20-Aug-09,1.2037,94.12,0.6063
21-Aug-09,1.1977,94.6,0.606
24-Aug-09,1.1895,94.47,0.6091
25-Aug-09,1.1888,94.28,0.6086
26-Aug-09,1.2088,94.25,0.616
27-Aug-09,1.1969,93.57,0.6168
28-Aug-09,1.1869,93.55,0.6123
31-Aug-09,1.185,92.82,0.613
1-Sep-09,1.2039,93.09,0.6185
2-Sep-09,1.2015,92.43,0.6147
3-Sep-09,1.1896,92.54,0.6115
4-Sep-09,1.1786,92.75,0.6106
7-Sep-09,,,
8-Sep-09,1.1579,92.21,0.6056
9-Sep-09,1.1575,91.85,0.604
10-Sep-09,1.1633,91.86,0.6006
11-Sep-09,1.1562,90.3,0.599
14-Sep-09,1.1623,90.85,0.6028
15-Sep-09,1.1624,90.95,0.6084
16-Sep-09,1.1463,91,0.606
17-Sep-09,1.1453,91.15,0.6053
18-Sep-09,1.1537,91.31,0.6148
21-Sep-09,1.1579,91.87,0.6162
22-Sep-09,1.1447,91.08,0.6105
23-Sep-09,1.1465,91.45,0.6096
24-Sep-09,1.1513,91.16,0.6224
25-Sep-09,1.1554,89.83,0.6263
28-Sep-09,1.145,89.34,0.6285
29-Sep-09,1.1493,90.26,0.628
30-Sep-09,1.1333,89.49,0.6248
1-Oct-09,1.1455,89.73,0.627
2-Oct-09,1.1553,89.62,0.6298
5-Oct-09,1.14,89.56,0.6279
6-Oct-09,1.1221,88.77,0.6288
7-Oct-09,1.1264,88.76,0.629
8-Oct-09,1.1023,88.44,0.6215
9-Oct-09,1.1069,89.69,0.6291
12-Oct-09,,,
13-Oct-09,1.102,89.71,0.6291
14-Oct-09,1.0949,89.44,0.626
15-Oct-09,1.0865,90.39,0.6154
16-Oct-09,1.0919,90.73,0.6116
19-Oct-09,1.0792,90.72,0.6098
